roundId,answer,updatedAt,phaseId,aggregatorRoundId,dateTimeAt
36893488147419103740,99890158,1653133461,2,508,2022-05-21 11:44:21
36893488147419103741,99910000,1653219915,2,509,2022-05-22 11:45:15
36893488147419103742,99944959,1653306378,2,510,2022-05-23 11:46:18
36893488147419103743,99900000,1653392774,2,511,2022-05-24 11:46:14
36893488147419103744,99898647,1653479158,2,512,2022-05-25 11:45:58
36893488147419103745,99905673,1653565560,2,513,2022-05-26 11:46:00
36893488147419103746,99911867,1653651951,2,514,2022-05-27 11:45:51
36893488147419103747,99917859,1653738349,2,515,2022-05-28 11:45:49
36893488147419103748,99930000,1653824760,2,516,2022-05-29 11:46:00
36893488147419103749,99961613,1653911157,2,517,2022-05-30 11:45:57
36893488147419103750,99946588,1653997594,2,518,2022-05-31 11:46:34
36893488147419103751,99940000,1654084077,2,519,2022-06-01 11:47:57
36893488147419103752,99950000,1654170482,2,520,2022-06-02 11:48:02
36893488147419103753,99945134,1654256887,2,521,2022-06-03 11:48:07
36893488147419103754,99930000,1654343309,2,522,2022-06-04 11:48:29
36893488147419103755,99944478,1654429720,2,523,2022-06-05 11:48:40
36893488147419103756,99940000,1654429935,2,524,2022-06-05 11:52:15
36893488147419103757,99934692,1654516330,2,525,2022-06-06 11:52:10
36893488147419103758,99950262,1654602761,2,526,2022-06-07 11:52:41
36893488147419103759,99958159,1654689190,2,527,2022-06-08 11:53:10
36893488147419103760,99956119,1654689393,2,528,2022-06-08 11:56:33
36893488147419103761,99956489,1654775797,2,529,2022-06-09 11:56:37
36893488147419103762,99969570,1654862203,2,530,2022-06-10 11:56:43
36893488147419103763,99924808,1654948613,2,531,2022-06-11 11:56:53
36893488147419103764,99960000,1655035013,2,532,2022-06-12 11:56:53
36893488147419103765,99830000,1655121425,2,533,2022-06-13 11:57:05
36893488147419103766,99894341,1655207828,2,534,2022-06-14 11:57:08
36893488147419103767,99860000,1655294233,2,535,2022-06-15 11:57:13
36893488147419103768,99889842,1655380661,2,536,2022-06-16 11:57:41
36893488147419103769,99881500,1655467028,2,537,2022-06-17 11:57:08
36893488147419103770,99897976,1655553426,2,538,2022-06-18 11:57:06
36893488147419103771,99871801,1655639879,2,539,2022-06-19 11:57:59
36893488147419103772,99890000,1655726278,2,540,2022-06-20 11:57:58
36893488147419103773,99898365,1655812726,2,541,2022-06-21 11:58:46
36893488147419103774,99934149,1655899140,2,542,2022-06-22 11:59:00
36893488147419103775,99918111,1655985508,2,543,2022-06-23 11:58:28
36893488147419103776,99922233,1656071907,2,544,2022-06-24 11:58:27
36893488147419103777,99930000,1656158305,2,545,2022-06-25 11:58:25
36893488147419103778,99944668,1656244679,2,546,2022-06-26 11:57:59
36893488147419103779,99944788,1656331169,2,547,2022-06-27 11:59:29
36893488147419103780,99910000,1656417588,2,548,2022-06-28 11:59:48
36893488147419103781,99892269,1656504041,2,549,2022-06-29 12:00:41
36893488147419103782,99890526,1656590489,2,550,2022-06-30 12:01:29
36893488147419103783,99891918,1656676895,2,551,2022-07-01 12:01:35
36893488147419103784,99901179,1656763291,2,552,2022-07-02 12:01:31
36893488147419103785,99909603,1656849676,2,553,2022-07-03 12:01:16
36893488147419103786,99901060,1656936156,2,554,2022-07-04 12:02:36
36893488147419103787,99975829,1657022545,2,555,2022-07-05 12:02:25
36893488147419103788,99968103,1657109011,2,556,2022-07-06 12:03:31
36893488147419103789,99910000,1657195434,2,557,2022-07-07 12:03:54
36893488147419103790,100009975,1657281853,2,558,2022-07-08 12:04:13
36893488147419103791,99948104,1657368339,2,559,2022-07-09 12:05:39
36893488147419103792,99951763,1657454737,2,560,2022-07-10 12:05:37
36893488147419103793,100001524,1657541111,2,561,2022-07-11 12:05:11
36893488147419103794,100003089,1657627510,2,562,2022-07-12 12:05:10
36893488147419103795,99926222,1657714018,2,563,2022-07-13 12:06:58
36893488147419103796,99951027,1657800483,2,564,2022-07-14 12:08:03
36893488147419103797,99952031,1657886925,2,565,2022-07-15 12:08:45
