roundId,answer,updatedAt,phaseId,aggregatorRoundId,dateTimeAt
18446744073709551858,100016776,1626814373,1,242,2021-07-20 20:52:53
18446744073709551859,100000000,1626900788,1,243,2021-07-21 20:53:08
18446744073709551860,100006579,1626987201,1,244,2021-07-22 20:53:21
18446744073709551861,100022069,1627160066,1,245,2021-07-24 20:54:26
18446744073709551862,100059136,1627160084,1,246,2021-07-24 20:54:44
18446744073709551863,100026635,1627246537,1,247,2021-07-25 20:55:37
18446744073709551864,100006350,1627332969,1,248,2021-07-26 20:56:09
18446744073709551865,100027313,1627419401,1,249,2021-07-27 20:56:41
18446744073709551866,100001335,1627505823,1,250,2021-07-28 20:57:03
18446744073709551867,100015705,1627592243,1,251,2021-07-29 20:57:23
18446744073709551868,100029399,1627678791,1,252,2021-07-30 20:59:51
18446744073709551869,99999237,1627765315,1,253,2021-07-31 21:01:55
18446744073709551870,100003242,1627851754,1,254,2021-08-01 21:02:34
18446744073709551871,100000000,1627938193,1,255,2021-08-02 21:03:13
18446744073709551872,100001753,1628024682,1,256,2021-08-03 21:04:42
18446744073709551873,99990000,1628111163,1,257,2021-08-04 21:06:03
18446744073709551874,100000000,1628197668,1,258,2021-08-05 21:07:48
18446744073709551875,99996101,1628284102,1,259,2021-08-06 21:08:22
18446744073709551876,100004564,1628370565,1,260,2021-08-07 21:09:25
18446744073709551877,99954858,1628456992,1,261,2021-08-08 21:09:52
18446744073709551878,99993679,1628543443,1,262,2021-08-09 21:10:43
18446744073709551879,100000000,1628629909,1,263,2021-08-10 21:11:49
18446744073709551880,99974356,1628716364,1,264,2021-08-11 21:12:44
18446744073709551881,100005475,1628802868,1,265,2021-08-12 21:14:28
18446744073709551882,100005000,1628889312,1,266,2021-08-13 21:15:12
18446744073709551883,100000000,1628975763,1,267,2021-08-14 21:16:03
18446744073709551884,100010484,1629062183,1,268,2021-08-15 21:16:23
18446744073709551885,100003779,1629148636,1,269,2021-08-16 21:17:16
18446744073709551886,100011833,1629235091,1,270,2021-08-17 21:18:11
18446744073709551887,100005074,1629408034,1,271,2021-08-19 21:20:34
18446744073709551888,99993132,1629408078,1,272,2021-08-19 21:21:18
18446744073709551889,100020574,1629494573,1,273,2021-08-20 21:22:53
18446744073709551890,100000000,1629581017,1,274,2021-08-21 21:23:37
18446744073709551891,100015149,1629667466,1,275,2021-08-22 21:24:26
18446744073709551892,100006886,1629753919,1,276,2021-08-23 21:25:19
18446744073709551893,100025678,1629840439,1,277,2021-08-24 21:27:19
18446744073709551894,100011011,1629926893,1,278,2021-08-25 21:28:13
18446744073709551895,100013533,1630013466,1,279,2021-08-26 21:31:06
18446744073709551896,99981020,1630099894,1,280,2021-08-27 21:31:34
18446744073709551897,100032848,1630186559,1,281,2021-08-28 21:35:59
18446744073709551898,100020646,1630272995,1,282,2021-08-29 21:36:35
18446744073709551899,100000000,1631225562,1,283,2021-09-09 22:12:42
18446744073709551900,100008711,1631830388,1,284,2021-09-16 22:13:08
18446744073709551901,100043625,1632435240,1,285,2021-09-23 22:14:00
18446744073709551902,100000000,1633040120,1,286,2021-09-30 22:15:20
18446744073709551903,99988161,1633645097,1,287,2021-10-07 22:18:17
18446744073709551904,100004836,1634249959,1,288,2021-10-14 22:19:19
18446744073709551905,100017366,1634854780,1,289,2021-10-21 22:19:40
18446744073709551906,100000000,1635459706,1,290,2021-10-28 22:21:46
18446744073709551907,100010550,1636064558,1,291,2021-11-04 22:22:38
18446744073709551908,100010550,1637274356,1,292,2021-11-18 22:25:56
18446744073709551909,100010550,1637879187,1,293,2021-11-25 22:26:27
